,emp_length,purpose,addr_state,funded_amnt_inv,int_rate,annual_inc,dti,inq_last_6mths,pub_rec,revol_util,pub_rec_bankruptcies,pnt_loan_annual
309,5.0,credit_card,WI,28000.0,0.1269,100000.0,12.35,0.0,0.0,0.675,0.0,0.28
310,3.0,debt_consolidation,MA,10000.0,0.1349,62000.0,11.52,0.0,0.0,0.791,0.0,0.16129032258064516
311,0.0,debt_consolidation,GA,20000.0,0.079,45000.0,9.25,1.0,0.0,0.749,0.0,0.4444444444444444
312,5.0,debt_consolidation,FL,17950.0,0.0991,110000.0,10.0,1.0,0.0,0.625,0.0,0.16363636363636364
315,3.0,other,NY,10000.0,0.1171,33000.0,8.69,0.0,0.0,0.883,0.0,0.30303030303030304
316,3.0,credit_card,NJ,4200.0,0.0603,61000.0,8.92,0.0,0.0,0.129,0.0,0.06885245901639345
319,2.0,debt_consolidation,GA,24000.0,0.1629,50964.0,8.83,1.0,0.0,0.694,0.0,0.4709206498704968
320,3.0,credit_card,CO,4475.0,0.1527,43680.0,18.79,2.0,0.0,0.335,0.0,0.1024496336996337
322,5.0,credit_card,NJ,12000.0,0.1242,50700.0,22.49,0.0,0.0,0.808,0.0,0.23668639053254437
324,2.0,debt_consolidation,SC,5000.0,0.1242,30000.0,23.84,2.0,0.0,0.897,0.0,0.16666666666666666
325,5.0,other,VA,3000.0,0.0603,50000.0,5.5,0.0,0.0,0.294,0.0,0.06
328,11.0,debt_consolidation,RI,12000.0,0.0991,55000.0,13.0,0.0,0.0,0.755,0.0,0.21818181818181817
329,11.0,other,MA,20000.0,0.1527,50000.0,4.34,1.0,0.0,0.527,0.0,0.4
330,3.0,debt_consolidation,CA,10000.0,0.1349,84000.0,13.87,0.0,0.0,0.687,0.0,0.11904761904761904
331,6.0,debt_consolidation,GA,15000.0,0.1242,155000.0,17.85,0.0,0.0,0.749,0.0,0.0967741935483871
332,0.0,debt_consolidation,MD,12000.0,0.079,62000.0,8.71,0.0,0.0,0.577,0.0,0.1935483870967742
334,2.0,credit_card,NY,6300.0,0.1171,30000.0,7.2,1.0,0.0,0.843,0.0,0.21
339,5.0,credit_card,FL,10000.0,0.1171,32000.0,21.83,0.0,0.0,0.596,0.0,0.3125
340,11.0,car,FL,24000.0,0.089,116400.0,3.94,4.0,0.0,0.081,0.0,0.20618556701030927
341,9.0,debt_consolidation,IL,14400.0,0.1269,40000.0,20.16,2.0,0.0,0.795,0.0,0.36
342,7.0,credit_card,MD,6000.0,0.1465,34000.0,21.39,2.0,0.0,0.885,0.0,0.17647058823529413
343,5.0,debt_consolidation,IL,21975.0,0.1596,73000.0,22.47,1.0,0.0,0.851,0.0,0.3013698630136986
344,11.0,debt_consolidation,MA,12000.0,0.1171,57200.0,16.36,0.0,0.0,0.685,0.0,0.2097902097902098
345,0.0,debt_consolidation,MO,16000.0,0.1677,114000.0,17.2,1.0,0.0,0.642,0.0,0.14035087719298245
346,11.0,debt_consolidation,NY,10000.0,0.1065,90000.0,11.16,1.0,0.0,0.594,0.0,0.1111111111111111
348,2.0,debt_consolidation,KY,10000.0,0.1269,35000.0,12.03,1.0,0.0,0.846,0.0,0.2857142857142857
349,7.0,debt_consolidation,FL,3500.0,0.1349,56000.0,10.35,2.0,0.0,0.542,0.0,0.0625
350,5.0,debt_consolidation,NC,9600.0,0.0991,35000.0,16.49,0.0,0.0,0.79,0.0,0.2742857142857143
351,11.0,debt_consolidation,NY,9875.0,0.079,40000.0,24.03,1.0,0.0,0.637,0.0,0.246875
353,6.0,debt_consolidation,FL,4800.0,0.079,48000.0,13.0,1.0,0.0,0.26,0.0,0.1
354,11.0,major_purchase,NV,7800.0,0.0603,85000.0,0.78,1.0,0.0,0.062,0.0,0.09176470588235294
355,11.0,credit_card,TX,20000.0,0.1427,70000.0,6.21,1.0,0.0,0.89,0.0,0.2857142857142857
356,4.0,debt_consolidation,HI,9750.0,0.0751,35000.0,29.04,1.0,0.0,0.517,0.0,0.2785714285714286
358,9.0,other,CA,5000.0,0.0603,30000.0,16.48,0.0,0.0,0.256,0.0,0.16666666666666666
359,4.0,debt_consolidation,NY,9000.0,0.1465,45000.0,17.01,1.0,1.0,0.5,1.0,0.2
360,1.0,debt_consolidation,FL,7175.0,0.079,55000.0,11.98,0.0,0.0,0.461,0.0,0.13090909090909092
363,8.0,debt_consolidation,CA,25000.0,0.1527,82000.0,18.5,2.0,0.0,0.706,0.0,0.3048780487804878
364,11.0,debt_consolidation,CA,10000.0,0.1596,53000.0,13.09,1.0,0.0,0.772,0.0,0.18867924528301888
365,5.0,debt_consolidation,PA,8875.0,0.1269,35360.0,23.11,1.0,0.0,0.711,0.0,0.2509898190045249
366,11.0,debt_consolidation,FL,15525.0,0.1171,54000.0,23.36,0.0,0.0,0.898,0.0,0.287962962962963
368,5.0,credit_card,CA,7475.0,0.1269,65000.0,4.41,2.0,0.0,0.355,0.0,0.11538461538461539
369,6.0,debt_consolidation,CA,8875.0,0.089,28800.0,24.29,0.0,0.0,0.695,0.0,0.3081597222222222
370,1.0,credit_card,OH,4500.0,0.1727,42000.0,4.34,0.0,0.0,0.685,0.0,0.10714285714285714
371,3.0,debt_consolidation,TX,5800.0,0.1242,36000.0,21.67,1.0,0.0,0.669,0.0,0.16111111111111112
372,2.0,debt_consolidation,NJ,10000.0,0.1171,40000.0,22.26,1.0,0.0,0.474,0.0,0.25
373,4.0,credit_card,GA,10000.0,0.0991,50000.0,19.06,0.0,0.0,0.886,0.0,0.2
374,1.0,credit_card,CA,14000.0,0.1171,52000.0,12.97,1.0,0.0,0.579,0.0,0.2692307692307692
376,3.0,debt_consolidation,OR,12000.0,0.089,32000.0,6.75,0.0,0.0,0.592,0.0,0.375
377,6.0,debt_consolidation,FL,23975.0,0.079,75000.0,10.58,2.0,0.0,0.45,0.0,0.32
378,0.0,credit_card,NY,14000.0,0.1427,80000.0,3.3,1.0,0.0,0.59,0.0,0.175
379,7.0,credit_card,AZ,11975.0,0.089,40246.0,17.08,0.0,0.0,0.722,0.0,0.29816627739402674
381,1.0,debt_consolidation,WA,8050.0,0.1269,36000.0,14.8,0.0,0.0,0.813,0.0,0.22361111111111112
382,6.0,debt_consolidation,CA,5600.0,0.1065,60000.0,16.36,0.0,1.0,0.124,1.0,0.09333333333333334
383,3.0,credit_card,CA,7500.0,0.0991,31200.0,12.35,0.0,0.0,0.573,0.0,0.2403846153846154
384,11.0,credit_card,MD,7000.0,0.1171,90000.0,12.19,0.0,0.0,0.938,0.0,0.07777777777777778
385,4.0,debt_consolidation,MO,5400.0,0.079,40000.0,10.89,0.0,0.0,0.77,0.0,0.135
386,1.0,credit_card,PA,16000.0,0.1242,90000.0,13.67,2.0,0.0,0.652,0.0,0.17777777777777778
390,4.0,credit_card,CA,9800.0,0.1629,67000.0,21.01,2.0,0.0,0.449,0.0,0.14626865671641792
392,1.0,debt_consolidation,FL,5000.0,0.0662,276000.0,1.82,0.0,0.0,0.56,0.0,0.018115942028985508
393,6.0,debt_consolidation,OH,9900.0,0.1171,26400.0,14.09,0.0,1.0,0.889,1.0,0.375
394,nan,home_improvement,FL,4000.0,0.1171,24000.0,7.5,0.0,0.0,0.549,0.0,0.16666666666666666
395,3.0,debt_consolidation,FL,15000.0,0.1171,68400.0,5.7,0.0,0.0,0.822,0.0,0.21929824561403508
396,1.0,debt_consolidation,WI,6250.0,0.1596,29120.0,20.85,3.0,0.0,0.888,0.0,0.21462912087912087
397,0.0,debt_consolidation,WI,6400.0,0.1629,29120.0,17.97,1.0,0.0,0.946,0.0,0.21978021978021978
399,4.0,debt_consolidation,NJ,12000.0,0.1527,54000.0,17.07,1.0,0.0,0.61,0.0,0.2222222222222222
400,5.0,debt_consolidation,AR,14975.0,0.089,30000.0,6.48,1.0,0.0,0.252,0.0,0.5
401,4.0,credit_card,WA,6500.0,0.1427,30000.0,10.12,0.0,0.0,0.815,0.0,0.21666666666666667
402,11.0,credit_card,CT,8000.0,0.1596,50000.0,16.34,1.0,0.0,0.812,0.0,0.16
404,11.0,credit_card,NJ,15000.0,0.1465,100500.0,14.56,2.0,0.0,0.743,0.0,0.14925373134328357
405,3.0,debt_consolidation,CA,10200.0,0.1427,40000.0,16.53,1.0,0.0,0.806,0.0,0.255
406,5.0,credit_card,FL,9000.0,0.1242,47000.0,19.1,0.0,0.0,0.472,0.0,0.19148936170212766
407,3.0,debt_consolidation,FL,6500.0,0.1629,68000.0,21.85,1.0,0.0,0.924,0.0,0.09558823529411764
409,4.0,credit_card,CA,2000.0,0.079,39600.0,5.09,0.0,0.0,0.792,0.0,0.050505050505050504
410,3.0,debt_consolidation,CA,8000.0,0.1349,30000.0,14.48,2.0,0.0,0.441,0.0,0.26666666666666666
411,1.0,debt_consolidation,KY,8875.0,0.0751,30000.0,28.4,0.0,0.0,0.837,0.0,0.29583333333333334
412,0.0,other,OH,1500.0,0.1864,17000.0,4.59,3.0,0.0,0.998,0.0,0.08823529411764706
413,3.0,debt_consolidation,PA,8000.0,0.1242,42000.0,20.26,0.0,0.0,0.854,0.0,0.19047619047619047
415,4.0,credit_card,MA,6500.0,0.1171,42000.0,6.26,0.0,0.0,0.638,0.0,0.15476190476190477
416,3.0,debt_consolidation,NY,9600.0,0.1349,27000.0,10.22,2.0,0.0,0.849,0.0,0.35555555555555557
418,5.0,home_improvement,WA,10000.0,0.079,46000.0,10.46,0.0,0.0,0.501,0.0,0.21739130434782608
419,11.0,debt_consolidation,NC,15000.0,0.1242,80000.0,5.61,1.0,0.0,0.537,0.0,0.1875
420,3.0,debt_consolidation,CA,9000.0,0.0662,45000.0,22.05,1.0,0.0,0.44,0.0,0.2
421,2.0,credit_card,NY,10000.0,0.079,72500.0,27.92,0.0,0.0,0.691,0.0,0.13793103448275862
422,nan,major_purchase,NJ,1000.0,0.1465,18408.0,6.0,2.0,1.0,0.837,1.0,0.054324206866579745
423,2.0,debt_consolidation,TX,14000.0,0.079,30000.0,15.2,0.0,0.0,0.623,0.0,0.4666666666666667
424,9.0,debt_consolidation,PA,8500.0,0.1427,50000.0,8.5,2.0,0.0,0.615,0.0,0.17
426,5.0,other,NY,4500.0,0.1596,65000.0,14.66,1.0,0.0,0.766,0.0,0.06923076923076923
427,11.0,major_purchase,TX,3000.0,0.0751,65000.0,27.91,0.0,0.0,0.56,0.0,0.046153846153846156
428,4.0,home_improvement,NJ,10000.0,0.0991,120000.0,7.98,2.0,0.0,0.681,0.0,0.08333333333333333
432,4.0,debt_consolidation,TX,7200.0,0.1527,54990.0,20.95,1.0,0.0,0.96,0.0,0.1309328968903437
434,2.0,debt_consolidation,TX,23000.0,0.079,137000.0,8.13,1.0,0.0,0.608,0.0,0.1678832116788321
437,1.0,credit_card,VA,7000.0,0.089,46000.0,7.9,1.0,0.0,0.765,0.0,0.15217391304347827
438,8.0,debt_consolidation,OH,20975.0,0.1269,135000.0,8.52,1.0,0.0,0.63,0.0,0.15555555555555556
439,nan,debt_consolidation,MD,8250.0,0.0751,31500.0,17.87,4.0,0.0,0.104,0.0,0.2619047619047619
440,11.0,credit_card,CA,13000.0,0.0991,65000.0,8.82,0.0,0.0,0.759,0.0,0.2
441,2.0,debt_consolidation,TX,18000.0,0.0662,78000.0,6.35,0.0,0.0,0.25,0.0,0.23076923076923078
442,5.0,other,AZ,7175.0,0.0603,60000.0,2.54,0.0,0.0,0.06,0.0,0.12
443,11.0,credit_card,UT,16500.0,0.089,48000.0,13.1,0.0,0.0,0.871,0.0,0.34375
444,0.0,debt_consolidation,IL,8125.0,0.079,25000.0,24.34,1.0,0.0,0.636,0.0,0.325
445,3.0,debt_consolidation,CA,18750.0,0.0751,82000.0,13.76,0.0,0.0,0.173,0.0,0.22926829268292684
446,11.0,credit_card,CA,26800.0,0.1903,82000.0,21.59,1.0,0.0,0.98,0.0,0.32682926829268294
447,5.0,debt_consolidation,OK,19200.0,0.079,42000.0,19.66,0.0,0.0,0.722,0.0,0.45714285714285713
449,5.0,credit_card,OH,4000.0,0.1242,38000.0,19.64,1.0,0.0,0.527,0.0,0.10526315789473684
450,4.0,debt_consolidation,CA,4000.0,0.1629,35000.0,9.22,0.0,0.0,0.835,0.0,0.11428571428571428
451,11.0,credit_card,CA,12000.0,0.0991,33000.0,18.8,0.0,0.0,0.749,0.0,0.36363636363636365
452,11.0,medical,NV,2625.0,0.1171,52800.0,14.52,2.0,0.0,0.652,0.0,0.04971590909090909
454,11.0,debt_consolidation,PA,7000.0,0.0991,73882.0,11.45,0.0,0.0,0.381,0.0,0.09474567553666657
455,7.0,credit_card,FL,11300.0,0.1269,36000.0,16.33,1.0,0.0,0.747,0.0,0.3138888888888889
456,11.0,debt_consolidation,CA,4000.0,0.0991,130000.0,10.05,3.0,0.0,0.85,0.0,0.03076923076923077
457,11.0,debt_consolidation,SC,8000.0,0.0603,57200.0,4.72,0.0,0.0,0.068,0.0,0.13986013986013987
458,5.0,debt_consolidation,RI,14400.0,0.1825,51871.0,7.82,0.0,0.0,0.793,0.0,0.27761176765437334
459,2.0,debt_consolidation,CA,4375.0,0.1242,15000.0,13.92,0.0,0.0,0.749,0.0,0.2916666666666667
460,9.0,credit_card,LA,4100.0,0.0751,70197.0,6.58,1.0,0.0,0.721,0.0,0.058407054432525606
461,7.0,other,OH,6000.0,0.089,47000.0,14.43,3.0,0.0,0.314,0.0,0.1276595744680851
463,6.0,home_improvement,NC,4000.0,0.0662,120000.0,3.89,1.0,0.0,0.244,0.0,0.03333333333333333
464,11.0,other,NJ,3000.0,0.1065,86004.0,13.37,2.0,0.0,0.646,0.0,0.03488209850704618
465,11.0,car,TX,5400.0,0.1269,75000.0,8.8,0.0,0.0,0.687,0.0,0.072
466,1.0,small_business,TX,15000.0,0.1629,110000.0,21.99,0.0,0.0,0.841,0.0,0.13636363636363635
468,4.0,credit_card,CA,10400.0,0.1269,44000.0,19.91,2.0,0.0,0.901,0.0,0.23636363636363636
470,0.0,credit_card,DC,11500.0,0.1242,38500.0,13.06,0.0,0.0,0.896,0.0,0.2987012987012987
471,4.0,home_improvement,FL,9975.0,0.0662,75000.0,24.85,2.0,0.0,0.059,0.0,0.13333333333333333
473,11.0,debt_consolidation,NY,3600.0,0.089,55000.0,5.48,0.0,0.0,0.659,0.0,0.06545454545454546
476,8.0,debt_consolidation,MT,10000.0,0.1727,68000.0,17.15,1.0,0.0,0.925,0.0,0.14705882352941177
477,11.0,debt_consolidation,CA,15000.0,0.1825,66000.0,8.49,2.0,0.0,0.891,0.0,0.22727272727272727
478,8.0,major_purchase,NJ,8000.0,0.1171,85000.0,10.22,1.0,0.0,0.357,0.0,0.09411764705882353
480,1.0,debt_consolidation,AZ,16000.0,0.079,51000.0,24.66,0.0,0.0,0.81,0.0,0.3137254901960784
481,2.0,debt_consolidation,CA,8000.0,0.1065,55000.0,11.56,0.0,0.0,0.157,0.0,0.14545454545454545
482,11.0,debt_consolidation,VA,7200.0,0.0751,47000.0,19.74,0.0,0.0,0.835,0.0,0.15319148936170213
483,4.0,debt_consolidation,CA,12000.0,0.0751,86000.0,13.3,1.0,0.0,0.518,0.0,0.13953488372093023
484,11.0,debt_consolidation,TX,2200.0,0.1527,48000.0,5.47,3.0,0.0,0.837,0.0,0.04583333333333333
487,2.0,debt_consolidation,AR,6000.0,0.0751,50000.0,23.86,1.0,0.0,0.624,0.0,0.12
490,2.0,debt_consolidation,NY,14400.0,0.1527,42996.0,0.98,1.0,0.0,0.077,0.0,0.3349148758024002
493,3.0,major_purchase,NY,14050.0,0.089,120000.0,2.21,2.0,0.0,0.188,0.0,0.11708333333333333
494,11.0,major_purchase,AL,6000.0,0.1349,62691.0,3.16,0.0,0.0,0.944,0.0,0.0957075178255252
497,4.0,debt_consolidation,CA,10525.0,0.079,49668.0,7.27,0.0,0.0,0.689,0.0,0.21190706289764033
498,2.0,debt_consolidation,NJ,7200.0,0.1596,30000.0,5.2,1.0,0.0,0.942,0.0,0.24
500,11.0,debt_consolidation,AR,12000.0,0.1349,40000.0,16.2,2.0,0.0,0.744,0.0,0.3
501,5.0,credit_card,IL,12000.0,0.1171,100000.0,6.58,0.0,0.0,0.796,0.0,0.12
502,2.0,other,VA,3000.0,0.1171,56312.0,16.03,2.0,0.0,0.834,0.0,0.053274612871146466
503,11.0,debt_consolidation,CA,9500.0,0.1629,54011.0,18.51,1.0,0.0,0.795,0.0,0.17589009646183185
504,2.0,debt_consolidation,CA,19775.0,0.1242,49110.32,17.57,2.0,0.0,0.611,0.0,0.4026648574067528
507,2.0,debt_consolidation,WI,30000.0,0.1242,80000.0,22.23,0.0,0.0,0.94,0.0,0.375
508,9.0,debt_consolidation,CA,16000.0,0.1065,55000.0,13.33,2.0,0.0,0.897,0.0,0.2909090909090909
509,8.0,credit_card,MD,14500.0,0.1465,90000.0,5.24,1.0,0.0,0.467,0.0,0.16111111111111112
511,4.0,debt_consolidation,CA,4150.0,0.1065,100000.0,1.99,0.0,0.0,0.25,0.0,0.0415
513,6.0,credit_card,CA,24000.0,0.1677,70000.0,12.57,0.0,0.0,0.912,0.0,0.34285714285714286
514,5.0,other,NJ,21250.0,0.1242,37000.0,14.27,1.0,0.0,0.693,0.0,0.5743243243243243
515,11.0,debt_consolidation,AR,10000.0,0.1427,75000.0,13.46,1.0,0.0,0.713,0.0,0.13333333333333333
517,6.0,debt_consolidation,NV,4000.0,0.1596,39000.0,21.91,2.0,0.0,0.935,0.0,0.10256410256410256
518,0.0,debt_consolidation,NY,15000.0,0.1171,60000.0,8.86,0.0,0.0,0.708,0.0,0.25
521,3.0,moving,NY,3600.0,0.1596,40000.0,12.78,1.0,0.0,0.522,0.0,0.09
523,11.0,debt_consolidation,NY,15000.0,0.1527,60000.0,10.72,2.0,0.0,0.752,0.0,0.25
525,6.0,debt_consolidation,MD,12375.0,0.0751,42000.0,28.06,2.0,0.0,0.521,0.0,0.29464285714285715
526,6.0,home_improvement,FL,4000.0,0.1269,30000.0,17.6,1.0,0.0,0.055,0.0,0.13333333333333333
527,11.0,debt_consolidation,FL,13000.0,0.1065,50000.0,20.11,0.0,0.0,0.406,0.0,0.26
528,1.0,home_improvement,GA,5000.0,0.0662,39396.0,8.16,1.0,0.0,0.185,0.0,0.12691643821707788
529,7.0,credit_card,CA,5000.0,0.1596,98000.0,19.63,1.0,0.0,0.533,0.0,0.05102040816326531
530,11.0,credit_card,OK,25975.0,0.1171,62500.0,16.55,3.0,0.0,0.948,0.0,0.416
533,11.0,debt_consolidation,CA,8000.0,0.079,32400.0,7.56,2.0,0.0,0.341,0.0,0.24691358024691357
534,nan,home_improvement,CO,1700.0,0.079,37800.0,27.0,0.0,0.0,0.912,0.0,0.04497354497354497
535,11.0,debt_consolidation,PA,16000.0,0.0991,50000.0,15.1,1.0,0.0,0.662,0.0,0.32
537,6.0,debt_consolidation,WA,12000.0,0.1465,54400.0,13.81,1.0,0.0,0.602,0.0,0.22058823529411764
538,7.0,credit_card,MD,7000.0,0.1171,72800.0,24.64,0.0,0.0,0.841,0.0,0.09615384615384616
541,11.0,debt_consolidation,NC,13000.0,0.1629,28000.0,12.9,1.0,0.0,0.933,0.0,0.4642857142857143
543,8.0,debt_consolidation,CT,18000.0,0.1349,96000.0,16.4,0.0,0.0,0.466,0.0,0.1875
544,3.0,credit_card,WA,10000.0,0.1629,83200.0,17.03,1.0,0.0,0.92,0.0,0.1201923076923077
547,3.0,car,CA,11200.0,0.1242,75000.0,22.88,0.0,0.0,0.744,0.0,0.14933333333333335
548,3.0,other,NY,7000.0,0.1065,52000.0,18.16,0.0,0.0,0.948,0.0,0.1346153846153846
549,6.0,house,CA,8000.0,0.0603,57600.0,11.52,0.0,0.0,0.124,0.0,0.1388888888888889
551,2.0,debt_consolidation,GA,12000.0,0.1727,95000.0,11.1,1.0,0.0,0.885,0.0,0.12631578947368421
552,0.0,debt_consolidation,IL,22000.0,0.1465,58000.0,12.1,1.0,0.0,0.923,0.0,0.3793103448275862
553,11.0,credit_card,AK,6200.0,0.1065,24000.0,19.95,1.0,0.0,0.552,0.0,0.25833333333333336
554,9.0,debt_consolidation,VA,15900.0,0.0991,58000.0,21.72,1.0,0.0,0.645,0.0,0.27413793103448275
555,nan,other,CA,5000.0,0.089,70000.0,16.17,0.0,0.0,0.53,0.0,0.07142857142857142
556,3.0,other,MA,16000.0,0.0662,104000.0,2.78,1.0,0.0,0.032,0.0,0.15384615384615385
557,4.0,car,CA,5000.0,0.1171,35000.0,4.01,1.0,0.0,0.618,0.0,0.14285714285714285
558,5.0,vacation,PA,3150.0,0.1527,53000.0,4.37,3.0,0.0,0.282,0.0,0.059433962264150944
559,2.0,credit_card,CA,12000.0,0.1427,28000.0,8.49,1.0,0.0,0.685,0.0,0.42857142857142855
560,4.0,home_improvement,IL,28000.0,0.079,118000.0,5.29,1.0,0.0,0.248,0.0,0.23728813559322035
561,0.0,wedding,FL,5000.0,0.1242,40000.0,22.59,0.0,0.0,0.823,0.0,0.125
562,nan,renewable_energy,MN,3000.0,0.0991,42000.0,4.29,0.0,0.0,0.333,0.0,0.07142857142857142
563,11.0,other,WA,3000.0,0.079,65000.0,4.89,0.0,0.0,0.853,0.0,0.046153846153846156
564,2.0,debt_consolidation,CA,8400.0,0.0662,25000.0,11.86,0.0,0.0,0.361,0.0,0.336
565,11.0,debt_consolidation,CA,7000.0,0.1065,36000.0,24.0,0.0,0.0,0.728,0.0,0.19444444444444445
567,1.0,other,GA,2000.0,0.0991,231252.0,11.43,0.0,0.0,0.935,0.0,0.008648573850172106
569,nan,debt_consolidation,FL,8575.0,0.1758,32000.0,22.54,1.0,0.0,0.899,0.0,0.26796875
571,6.0,debt_consolidation,OR,10000.0,0.079,66000.0,12.42,1.0,0.0,0.894,0.0,0.15151515151515152
572,2.0,credit_card,LA,25000.0,0.1942,92000.0,21.68,0.0,0.0,0.845,0.0,0.2717391304347826
573,11.0,credit_card,CA,8000.0,0.1171,70000.0,20.21,0.0,0.0,0.921,0.0,0.11428571428571428
575,8.0,debt_consolidation,FL,24975.0,0.1171,76896.0,13.9,0.0,0.0,0.76,0.0,0.3251144402829796
576,11.0,other,IL,2000.0,0.0991,24000.0,13.5,0.0,1.0,0.642,1.0,0.08333333333333333
577,2.0,credit_card,TX,16800.0,0.1465,60000.0,14.52,1.0,0.0,0.969,0.0,0.28
578,3.0,credit_card,CA,8000.0,0.089,120000.0,10.52,0.0,0.0,0.606,0.0,0.06666666666666667
580,4.0,credit_card,AZ,11000.0,0.079,80000.0,4.74,0.0,0.0,0.777,0.0,0.1375
581,6.0,medical,WA,5000.0,0.1629,85000.0,22.81,2.0,0.0,0.9,0.0,0.058823529411764705
582,11.0,debt_consolidation,TX,18000.0,0.1629,140000.0,21.8,1.0,0.0,0.902,0.0,0.12857142857142856
583,6.0,debt_consolidation,CA,10000.0,0.1269,36000.0,15.9,3.0,0.0,0.653,0.0,0.2777777777777778
584,0.0,credit_card,OH,5000.0,0.0991,70000.0,13.92,1.0,0.0,0.643,0.0,0.07142857142857142
585,4.0,credit_card,NY,10000.0,0.1629,51360.0,16.61,0.0,0.0,0.791,0.0,0.19470404984423675
586,4.0,vacation,CA,25000.0,0.0991,163000.0,4.4,0.0,0.0,0.046,0.0,0.15337423312883436
587,4.0,medical,OR,2400.0,0.1269,59393.0,13.7,1.0,1.0,0.441,0.0,0.04040880238411934
588,4.0,other,FL,3000.0,0.1629,65000.0,15.16,1.0,0.0,0.602,0.0,0.046153846153846156
589,3.0,other,TX,7700.0,0.1677,29772.96,18.58,0.0,0.0,0.829,0.0,0.2586239325884964
590,0.0,other,TX,2400.0,0.1349,12996.0,4.71,1.0,0.0,0.967,0.0,0.18467220683287167
592,1.0,credit_card,CA,5000.0,0.1065,44475.0,17.11,0.0,0.0,0.704,0.0,0.11242270938729623
593,11.0,debt_consolidation,TX,14000.0,0.1758,88000.0,7.73,0.0,0.0,0.407,0.0,0.1590909090909091
595,3.0,major_purchase,GA,2400.0,0.1065,36000.0,15.7,1.0,0.0,0.826,0.0,0.06666666666666667
596,7.0,other,CA,1800.0,0.1242,117000.0,15.86,0.0,0.0,0.608,0.0,0.015384615384615385
597,2.0,debt_consolidation,CA,22200.0,0.1942,160000.0,13.33,1.0,0.0,0.891,0.0,0.13875
599,11.0,credit_card,MN,13000.0,0.079,28000.0,16.93,0.0,0.0,0.661,0.0,0.4642857142857143
600,5.0,car,CA,8000.0,0.1269,48000.0,15.33,2.0,0.0,0.385,0.0,0.16666666666666666
601,11.0,medical,MI,3600.0,0.1269,60000.0,19.0,3.0,1.0,0.13,0.0,0.06
603,2.0,debt_consolidation,GA,9400.0,0.0991,45500.0,11.84,0.0,0.0,0.518,0.0,0.20659340659340658
604,6.0,home_improvement,FL,9600.0,0.1427,156000.0,15.54,3.0,0.0,0.189,0.0,0.06153846153846154
605,1.0,debt_consolidation,PA,17000.0,0.1065,40000.0,18.63,0.0,0.0,0.801,0.0,0.425
609,6.0,credit_card,NV,10800.0,0.1427,110000.0,2.67,0.0,0.0,0.691,0.0,0.09818181818181818
610,11.0,credit_card,CA,6000.0,0.079,59400.0,19.17,1.0,0.0,0.762,0.0,0.10101010101010101
611,11.0,credit_card,CO,35000.0,0.089,106000.0,12.09,0.0,0.0,0.602,0.0,0.330188679245283
612,7.0,debt_consolidation,NY,10000.0,0.1065,36000.0,14.0,0.0,0.0,0.789,0.0,0.2777777777777778
614,2.0,other,IL,5000.0,0.1269,25000.0,20.54,0.0,0.0,0.973,0.0,0.2
616,1.0,debt_consolidation,IL,7100.0,0.1465,33000.0,23.85,2.0,0.0,0.415,0.0,0.21515151515151515
617,11.0,credit_card,CA,12000.0,0.1677,93000.0,13.46,2.0,0.0,0.925,0.0,0.12903225806451613
619,8.0,debt_consolidation,CA,5825.0,0.1065,50000.0,13.25,3.0,0.0,0.89,0.0,0.1165
620,2.0,debt_consolidation,NY,22250.0,0.1269,41000.0,15.63,0.0,0.0,0.619,0.0,0.5426829268292683
622,4.0,credit_card,WI,6000.0,0.1242,30000.0,7.2,0.0,0.0,0.725,0.0,0.2
623,5.0,debt_consolidation,CA,7650.0,0.1171,57000.0,23.96,1.0,0.0,0.634,0.0,0.13421052631578947
626,6.0,debt_consolidation,NC,13200.0,0.079,62500.0,12.06,0.0,0.0,0.558,0.0,0.2112
627,0.0,debt_consolidation,LA,12000.0,0.0751,60000.0,20.7,1.0,0.0,0.631,0.0,0.2
629,7.0,house,NJ,14975.0,0.0603,60000.0,12.78,0.0,0.0,0.055,0.0,0.25
633,1.0,credit_card,CA,12800.0,0.1242,99600.0,19.95,0.0,0.0,0.898,0.0,0.1285140562248996
634,1.0,other,WY,27575.0,0.1065,54000.0,12.27,1.0,0.0,0.677,0.0,0.5106481481481482
635,8.0,debt_consolidation,NY,7000.0,0.1269,49000.0,14.42,0.0,0.0,0.974,0.0,0.14285714285714285
638,4.0,moving,VA,10000.0,0.1427,44160.0,18.29,0.0,0.0,0.958,0.0,0.22644927536231885
639,5.0,debt_consolidation,TX,14125.0,0.079,32000.0,22.54,0.0,0.0,0.608,0.0,0.44140625
640,0.0,debt_consolidation,CA,12000.0,0.0662,94500.0,4.17,0.0,0.0,0.353,0.0,0.12698412698412698
641,3.0,credit_card,VA,9575.0,0.0662,19498.0,18.34,0.0,0.0,0.539,0.0,0.49107600779567134
643,9.0,debt_consolidation,NY,12000.0,0.1596,88000.0,10.6,3.0,0.0,0.778,0.0,0.13636363636363635
644,4.0,credit_card,NJ,10000.0,0.1269,45000.0,22.61,0.0,0.0,0.744,0.0,0.2222222222222222
645,1.0,debt_consolidation,MA,10000.0,0.1596,37500.0,19.46,3.0,0.0,0.595,0.0,0.26666666666666666
647,4.0,debt_consolidation,GA,24000.0,0.0991,120000.0,14.17,0.0,0.0,0.477,0.0,0.2
